ID,Address,Name,Latitude,Longitude,Radius,Tags,Notes,Type,External IDs
258014801,"408 N PAMPA AVE, ORLANDO,FL,32805",ROCK LAKE ELEM,28.537102,-81.406648,250,Freedom Fresh,,Normal Geofence,
258014802,"250 SLADE DR, LONGWOOD,FL,32750",ROCK LAKE MIDDLE,28.70502,-81.37114,250,Freedom Fresh,,Normal Geofence,
258014803,"2400 ROCK SPRINGS RD, ORLANDO,FL,32712",ROCK SPRINGS ELEM,28.719803,-81.510546,250,Freedom Fresh,,Normal Geofence,
258014804,"220 RAIDER RD, ROCKLEDGE,FL,32955-2499",ROCKLEDGE HIGH,28.338846,-80.722582,250,Freedom Fresh,,Normal Geofence,
258014805,"11910 TUCKER RD, RIVERVIEW,FL,33569",RODGERS MIDDLE SCHOOL,27.844741,-82.296103,250,Freedom Fresh,,Normal Geofence,
258014806,"37615 DRMARTIN LUTHER KING JRBLVD, DADE CITY,FL,33523",RODNEY B. COX ELEMENTARY SCHOOL,28.364725,-82.195918,250,Freedom Fresh,,Normal Geofence,
258014807,"515 13TH AVE WEST, BRADENTON,FL,34205",ROGERS ELEMENTARY,27.486985,-82.56738,250,Freedom Fresh,,Normal Geofence,
258014808,"1510 NORTH MANHATTAN AVE, TAMPA,FL,33607",ROLAND PARK/LAVOY K-8,27.956429,-82.519158,250,Freedom Fresh,,Normal Geofence,
258014809,"493 DONOVAN ST, ORLANDO,FL,32808",ROLLING HILLS ELEM,28.589388,-81.445274,250,Freedom Fresh,,Normal Geofence,
258014810,"1400 MINUTEMEN CSWY, COCOA BEACH,FL,32931-2099",ROOSEVELT ELEM.,28.317364,-80.627294,250,Freedom Fresh,,Normal Geofence,
258014811,"3205 FERDINARD AVE SOUTH, TAMPA,FL,33629",ROOSEVELT ELEMENTARY,27.916619,-82.497698,250,Freedom Fresh,,Normal Geofence,
258014812,"4650 POINT LOOK OUT RD, ORLANDO,FL,32808",ROSEMONT ELEM,28.604188,-81.441056,250,Freedom Fresh,,Normal Geofence,
258014813,"31333 ROUND LAKE RD, MT DORA, FL, 32757",ROUND LAKE ELEMENTARY SCHOOL INC,28.805096,-81.594039,250,,Driver License Required   Call front office upon delivery,Normal Geofence,
258015433,"3811 S Cooper St, Arlington, TX 76015",ROUND ONE - ARLINGTON,32.680856,-97.129858,250,,,Normal Geofence,
258015434,"3000 Grapevine Mills Pkwy, Grapevine, TX 76051",ROUND ONE - GRAPEVINE,32.965908,-97.042787,250,,,Normal Geofence,
258014814,"2601 FOUNTAINHEAD BOULEVARD, MELBOURNE,FL,32935",ROY ALLEN ELEMENTARY,28.116719,-80.664682,250,Freedom Fresh,,Normal Geofence,
258014815,"101 EAST COLLEGE AVE, RUSKIN,FL,33570",RUSKIN,27.711761,-82.432787,250,Freedom Fresh,,Normal Geofence,
258014816,"6423 9TH ST EAST, BRADENTON,FL,34203",S.S. HARLLEE MIDDLE SCHOOL,27.426596,-82.552737,250,Freedom Fresh,,Normal Geofence,
258014817,"1401 WICKHAM RD, MELBOURNE,FL,32935",SABAL ELEMENTARY,28.130589,-80.670955,250,Freedom Fresh,,Normal Geofence,
258014818,"960 WEKIVA SPRINGS RD, LONGWOOD,FL,32779",SABAL POINT ELEMENTARY,28.70373,-81.418757,250,Freedom Fresh,,Normal Geofence,
258014821,"535 5TH AVE N, SAFETY HARBOR,FL,34695",SAFETY HARBOR ELEMENTARY,27.994929,-82.692935,250,Freedom Fresh,,Normal Geofence,
258014822,"901 1ST AVE N, SAFETY HARBOR,FL,34695",SAFETY HARBOR MIDDLE,28.000113,-82.688755,250,Freedom Fresh,,Normal Geofence,
258014823,"675 ELM AVE N, SAFETY HARBOR,FL,34695",SAFETY HARBOR SECONDARY,27.996719,-82.703437,250,Freedom Fresh,,Normal Geofence,
283344941,"200 Freedom Dr, Roanoke, TX 76262, USA",SAFEWAY TOM THUMB,32.996191,-97.242689,250,,,Normal Geofence,
258015435,"8825 Tehama Ridge Pkwy #317, Fort Worth, TX 76177",SAIKOU SUSHI & RAMEN,32.899907,-97.322838,250,,,Normal Geofence,
258015436,"2625 W PIONEER PKWY STE 212 GRAND PRAIRIE, TX 75051",SAKARI,32.710064,-97.045636,250,,,Normal Geofence,
258015437,"5005 State Hwy 121 ste 100, The Colony, TX 75056",SAKE SUSHI HIBACHI STEAK,33.069739,-96.882749,250,,,Normal Geofence,
258014825,"3300 9TH ST EAST, BRADENTON,FL,34208",SAMOSET ELEMENTARY,27.470274,-82.555514,250,Freedom Fresh,,Normal Geofence,
258014826,"248 NORTH SAMSULA DR, NEW SMYRNA BEACH,FL,32168",SAMSULA ACADEMY,29.022734,-81.050944,250,Freedom Fresh,,Normal Geofence,
258015438,"5730 SW Green Oaks Blvd, Arlington, TX 76017",SAMURAI HIBACHI EXPRESS,32.673664,-97.194299,250,,,Normal Geofence,
258014827,"32416 DARBY RD, DADE CITY,FL,33525",SAN ANTONIO ELEMENTARY SCHOOL,28.352237,-82.279758,250,Freedom Fresh,,Normal Geofence,
258014828,"1670 SAN HELEN DR, DUNEDIN,FL,34698",SAN JOSE ELEMENTARY,28.029935,-82.782912,250,Freedom Fresh,,Normal Geofence,
258014952,"8301 BUENA VISTA WOODS BLVD, ORLANDO,FL,32836",SAND LAKE ELEM,28.411899,-81.492847,250,Freedom Fresh,,Normal Geofence,
258014953,"29040 COUNTY LINE RD, WESLEY CHAPEL,FL,33543",SAND PINE ELEMENTARY SCHOOL,28.178189,-82.335341,250,Freedom Fresh,,Normal Geofence,
258014954,"5126 SCHOOL RD, LAND O' LAKES,FL,34638",SANDERS MEMORIAL ELEMENTARY SCHOOL,28.232992,-82.463538,250,Freedom Fresh,,Normal Geofence,
258014955,"1801 TYNER RD, HAINES CITY,FL,33844",SANDHILL ELEMENTARY,28.044433,-81.562181,250,Freedom Fresh,,Normal Geofence,
258014956,"1360 SANDY LANE, CLEARWATER,FL,33755",SANDY LANE ELEMENTARY,27.986153,-82.78089,250,Freedom Fresh,,Normal Geofence,
258014957,"1700 FRENCH AVE, SANFORD,FL,32771",SANFORD MIDDLE,28.796047,-81.274547,250,Freedom Fresh,,Normal Geofence,
258015439,"750 S Sherman St Richardson, TX 75081",Sara's Market,32.94231,-96.739807,250,,,Normal Geofence,
258014958,"101 OLD VENICE RD, OSPREY,FL,34229",SARASOTA COUNTY SCHOOL DISTRICT,27.19565,-82.481118,250,Freedom Fresh,,Normal Geofence,
258014960,"2155 BAHIA VISTA ST, SARASOTA,FL,34239",SARASOTA HIGH SCHOOL,27.324516,-82.526864,250,Freedom Fresh,,Normal Geofence,
258014961,"4826 ASHTON RD, SARASOTA,FL,34233",SARASOTA MIDDLE SCHOOL,27.27561,-82.471426,250,Freedom Fresh,,Normal Geofence,
258014962,"300 SCORPION COURT, SATELLITE BEACH,FL,32937",SATELLITE HIGH,28.18656,-80.59629,250,Freedom Fresh,,Normal Geofence,
258014963,"880 RANGE RD, COCOA,FL,32926-5399",SATURN ELEM.,28.370472,-80.770578,250,Freedom Fresh,,Normal Geofence,
258014964,"16325 SUPERIOR BLVD, CLERMONT,FL,34714",SAWGRASS ELEM.,28.405035,-81.688076,250,Freedom Fresh,,Normal Geofence,
258014965,"1815 77TH AVE N, ST PETERSBURG,FL,33702",SAWGRASS LAKE ELEMENTARY,27.844795,-82.661187,250,Freedom Fresh,,Normal Geofence,
258014966,"1250 WILLIAMS RD, BRANDON,FL,33510",SCHMIDT,27.958991,-82.319753,250,Freedom Fresh,,Normal Geofence,
258014967,"11041 LITTLE RD, NEW PORT RICHEY,FL,34654",SCHRADER ELEMENTARY SCHOOL,28.317951,-82.667277,250,Freedom Fresh,,Normal Geofence,
258014968,"18333 CALUSA TRACE BOULEVARD, LUTZ,FL,33548",SCHWARZKOPF,28.138139,-82.505194,250,Freedom Fresh,,Normal Geofence,
258014969,"1140 E COUNTY RD 540A, LAKELAND,FL,33813",SCOTT LAKE ELEMENTARY,27.952881,-81.944418,250,Freedom Fresh,,Normal Geofence,
258015440,"3725 S Carrier Pkwy, Grand Prairie, TX 75052",SCRATCH WINGS,32.682894,-97.007212,250,,,Normal Geofence,
258014970,"3601 71ST ST WEST, BRADENTON,FL,34209",SEA BREEZE ELEMENTARY,27.470945,-82.6318,250,Freedom Fresh,,Normal Geofence,
258014971,"300 SEA PARK BOULEVARD, SATELLITE BEACH,FL,32937",SEA PARK ELEMENTARY,28.202641,-80.603896,250,Freedom Fresh,,Normal Geofence,
258014972,"2700 NORTH OLEANDER AVE, DAYTONA BEACH,FL,32118",SEABREEZE HIGH SCHOOL,29.266547,-81.030214,250,Freedom Fresh,,Normal Geofence,
258014973,"3514 KENILWORTH BLVD, SEBRING,FL,33870",SEBRING HIGH SCHOOL,27.48709,-81.431332,250,Freedom Fresh,,Normal Geofence,
258014974,"500 E CENTER ST, SEBRING,FL,33870",SEBRING MIDDLE SCHOOL,27.497043,-81.437654,250,Freedom Fresh,,Normal Geofence,
258014975,"109 CACTUS RD, SEFFNER,FL,33584",SEFFNER,27.966154,-82.276181,250,Freedom Fresh,,Normal Geofence,
258014976,"400 E LAKE MARY RD, SANFORD,FL,32773-7127",SEMINOLE COUNTY SCHOOL DISTRICT,28.757957,-81.284044,250,Freedom Fresh,,Normal Geofence,
258014977,"655 LONGWOOD LAKE MARY RD, LAKE MARY,FL,32746",SEMINOLE COUNTY SPECIAL PROG 0777,28.736653,-81.336753,250,Freedom Fresh,,Normal Geofence,
258014978,"10950 74TH AVE N, SEMINOLE,FL,33772",SEMINOLE ELEMENTARY - Seminole,27.83982,-82.802455,250,Freedom Fresh,,Normal Geofence,
258014979,"6201 CENTRAL AVE, TAMPA,FL,33604",SEMINOLE ELEMENTARY - Tampa,28.004406,-82.454614,250,Freedom Fresh,,Normal Geofence,
258014980,"8401 131ST ST N, SEMINOLE,FL,33776",SEMINOLE HIGH - Pinellas Cty,27.849522,-82.817239,250,Freedom Fresh,,Normal Geofence,
258014981,"2701 RIDGEWOOD AVE, SANFORD,FL,32773",SEMINOLE HIGH - Seminold Cty,28.7804,-81.284228,250,Freedom Fresh,,Normal Geofence,
258014982,"21 Lakeview Dr, Sanford, FL 32773",SEMINOLE HIGH 9TH GRADE CTR,28.775511,-81.284286,250,,,Normal Geofence,
258014983,"8701 131ST ST N, SEMINOLE,FL,33776",SEMINOLE MIDDLE,27.85203,-82.818425,250,Freedom Fresh,,Normal Geofence,
258014984,"26200 W HUFF RD, EUSTIS,FL,32726",SEMINOLE SPRINGS ELEM.,28.856137,-81.52607,250,Freedom Fresh,,Normal Geofence,
258014985,"11525 RAMBLE CREEK DR, RIVERVIEW,FL,33569",SESSUMS,27.833617,-82.319773,250,Freedom Fresh,,Normal Geofence,
258014986,"27633 MYSTIC OAK BLVD, WESLEY CHAPEL,FL,33543",SEVEN OAKS ELEMENTARY SCHOOL,28.210242,-82.358423,250,Freedom Fresh,,Normal Geofence,
258014987,"8025 MITCHELL RANCH RD, NEW PORT RICHEY,FL,34655",SEVEN SPRINGS ELEMENTARY SCHOOL,28.207846,-82.681083,250,Freedom Fresh,,Normal Geofence,
258014988,"2441 LITTLE RD, NEW PORT RICHEY,FL,34655",SEVEN SPRINGS MIDDLE SCHOOL,28.194981,-82.671634,250,Freedom Fresh,,Normal Geofence,
258014989,"3801 74TH ST N, ST PETERSBURG,FL,33709",SEVENTY-FOURTH STREET ELEMENTARY,27.807595,-82.740415,250,Freedom Fresh,,Normal Geofence,
258014990,"1997 54TH AVE N, ST PETERSBURG,FL,33714",SEXTON ELEMENTARY,27.823195,-82.660159,250,Freedom Fresh,,Normal Geofence,
258014992,"18000 SHADY HILLS RD, SPRING HILL,FL,34610",SHADY HILLS ELEMENTARY SCHOOL,28.420043,-82.549801,250,Freedom Fresh,,Normal Geofence,
258014993,"11311 NORTH 15TH ST, TAMPA,FL,33612",SHAW,28.05171,-82.442202,250,Freedom Fresh,,Normal Geofence,
258014994,"6402 NORTH 40TH ST, TAMPA,FL,33610",SHEEHY,28.006497,-82.415344,250,Freedom Fresh,,Normal Geofence,
258014995,"4827 S CONWAY RD, ORLANDO,FL,32812",SHENANDOAH ELEM,28.48372,-81.329706,250,Freedom Fresh,,Normal Geofence,
258015441,"2802 W Miller Rd, Garland, TX 75041",Sherwin Williams,32.894314,-96.6707,250,,C.H. Robinson,Normal Geofence,
258014996,"2541 POST RD, MELBOURNE,FL,32935",SHERWOOD ELEMENTARY,28.170225,-80.664272,250,Freedom Fresh,,Normal Geofence,
258014997,"15732 BETH SHIELDS WAY, RUSKIN,FL,33573",SHIELDS MIDDLE SCHOOL,27.739842,-82.370168,250,Freedom Fresh,,Normal Geofence,
258015442,"11422 Harry Hines Blvd #210, Dallas, TX 75229",SHIN CHON MARKET,32.89749,-96.89106,250,,,Normal Geofence,
258014999,"5263 HARTCOURT AVE, ORLANDO,FL,32839",SHINGLE CREEK ELEM,28.479426,-81.434266,250,Freedom Fresh,,Normal Geofence,
258015000,"1908 E 2ND AVE, TAMPA,FL,33605",SHORE,27.957055,-82.43757,250,Freedom Fresh,,Normal Geofence,
258015001,"1800 62ND AVE NE, ST PETERSBURG,FL,33702",SHORE ACRES ELEMENTARY,27.829304,-82.612562,250,Freedom Fresh,,Normal Geofence,
258015002,"7950 GUNN HIGHWAY, TAMPA,FL,33626",SICKLES HIGH SCHOOL,28.079159,-82.582472,250,Freedom Fresh,,Normal Geofence,
258015003,"9014 BRITTANY WAY, TAMPA,FL,33619",SILO CULINARY KITCHEN,27.945101,-82.355652,250,Freedom Fresh,,Normal Geofence,
258015004,"1906 MATTERHORN, ORLANDO,FL,32818",SILVER PINES,28.567178,-81.486829,250,Freedom Fresh,,Normal Geofence,
258015005,"1300 HERBERT ST, PORT ORANGE,FL,32129",SILVER SANDS MIDDLE SCHOOL,29.1315,-81.016801,250,Freedom Fresh,,Normal Geofence,
258015006,"10 N CORONA AVE, CLEARWATER,FL,33765",SKYCREST ELEMENTARY,27.966136,-82.760154,250,Freedom Fresh,,Normal Geofence,
258015007,"8601 60TH ST N, PINELLAS PARK,FL,33782",SKYVIEW ELEMENTARY,27.850926,-82.715198,250,Freedom Fresh,,Normal Geofence,
258015008,"2285 SLEEPY HILL RD, LAKELAND,FL,33810",SLEEPY HILL ELEMENTARY,28.095034,-81.995348,250,Freedom Fresh,,Normal Geofence,
258015009,"2215 SLEEPY HILL RD, LAKELAND,FL,33810",SLEEPY HILL MIDDLE SCHOOL,28.094678,-81.990848,250,Freedom Fresh,,Normal Geofence,
258015010,"2011 EAST SLIGH AVE, TAMPA,FL,33610",SLIGH MIDDLE SCHOOL,28.009314,-82.437348,250,Freedom Fresh,,Normal Geofence,
258015011,"14303 CITRUS POINTE DR, TAMPA,FL,33625",SMITH MIDDLE SCHOOL,28.076224,-82.573018,250,Freedom Fresh,,Normal Geofence,
258015012,"1004 SNIVELY AVE, WINTER HAVEN, FL 33880",SNIVELY ELEMENTARY,27.986877,-81.731938,250,,,Normal Geofence,
258015013,"1004 SNIVELY AVE, WINTER HAVEN,FL,33880",SNIVELY ELEMENTARY SCHOOL OF CHOICE,27.986877,-81.731938,250,Freedom Fresh,,Normal Geofence,
258015014,"9400 OLD DADE CITY RD, LAKELAND,FL,33809",SOCRUM ELEMENTARY,28.169909,-82.01585,250,Freedom Fresh,,Normal Geofence,
258015015,"24605 WALLICK RD, SORRENTO,FL,32778",SORRENTO ELEMENTARY,28.816476,-81.550044,250,Freedom Fresh,,Normal Geofence,
258015017,"600 ELIZABETH PLACE, SOUTH DAYTONA,FL,32119",SOUTH DAYTONA ELEMENTARY,29.168244,-81.008224,250,Freedom Fresh,,Normal Geofence,
258015018,"NO LONGER IN USE, CLERMONT,FL,34711",SOUTH LAKE 9TH GRADE,28.536644,-81.713052,250,Freedom Fresh,,Normal Geofence,
258015019,"3755 GARDEN ST, TITUSVILLE,FL,32796-2999",SOUTH LAKE ELEM.,28.614488,-80.853659,250,Freedom Fresh,,Normal Geofence,
258015020,"15600 SILVER EAGLE RD, GROVELAND,FL,34736",SOUTH LAKE HIGH,28.574155,-81.816528,250,Freedom Fresh,,Normal Geofence,
258013405,"2222 EDGEWOOD DR SOUTH, LAKELAND, FL 33803",SOUTH MCKEEL ACADEMY,28.011996,-81.914858,250,,,Normal Geofence,
258015021,"101 S WINTER PARK RD, CASSELBERRY,FL,32707",SOUTH SEMINOLE MIDDLE,28.659778,-81.319215,250,Freedom Fresh,,Normal Geofence,
258015022,"706 N Main St, Bushnell, FL 33513",SOUTH SUMTER HIGH,28.67166,-82.115426,250,,,Normal Geofence,
258015023,"610 S FT HARRISON AVE, CLEARWATER,FL,33756",SOUTH WARD ELEMENTARY,27.95863,-82.800608,250,Freedom Fresh,,Normal Geofence,
258015024,"1200 37TH AVE E, BRADENTON,FL,34208",SOUTHEAST HIGH,27.468121,-82.55216,250,Freedom Fresh,,Normal Geofence,
258015025,"9101 WALSINGHAM RD, LARGO,FL,33773",SOUTHERN OAK ELEMENTARY,27.881528,-82.765294,250,Freedom Fresh,,Normal Geofence,
258015026,"11667 BIG BEND RD, RIVERVIEW, FL, 33578",SOUTHSHORE CHARTER ACADEMY,27.795664,-82.300993,250,,No clearance only Driver License,Normal Geofence,
258015027,"1901 WEBBER ST, SARASOTA,FL,34239",SOUTHSIDE ELEMENTARY,27.308817,-82.532282,250,Freedom Fresh,,Normal Geofence,
258015028,"2650 SOUTHWEST AVE, LAKELAND,FL,33803",SOUTHWEST ELEMENTARY,28.013743,-81.959724,250,Freedom Fresh,,Normal Geofence,
258015029,"6450 DR PHILLIPS BLVD, ORLANDO,FL,32819",SOUTHWEST MIDDLE - Orlando,28.469913,-81.491854,250,Freedom Fresh,,Normal Geofence,
258015030,"451 ELDRON BLVD SE, PALM BAY,FL,32909",SOUTHWEST MIDDLE - Palm Bay,27.991003,-80.659009,250,Freedom Fresh,,Normal Geofence,
258015031,"2815 SOUTH EDEN PARKWAY, LAKELAND,FL,33803",SOUTHWEST MIDDLE SCHOOL,28.013106,-81.964195,250,Freedom Fresh,,Normal Geofence,
258015032,"605 WEST NEW HAMPSHIRE AVE, DELAND,FL,32720",SOUTHWESTERN MIDDLE SCHOOL,29.006302,-81.314069,250,Freedom Fresh,,Normal Geofence,
258015033,"12600 BISTED DR, ORLANDO,FL,32824",SOUTHWOOD ELEM,28.3846,-81.38029,250,Freedom Fresh,,Normal Geofence,
258015443,"1020 Raiford Rd, Carrollton, TX 75007",SPA CASTLE TEXAS,32.987173,-96.907399,250,,,Normal Geofence,
258015034,"6150 BANYAN ST, COCOA,FL,32927-8911",SPACE COAST HIGH,28.47773,-80.828761,250,Freedom Fresh,,Normal Geofence,
258015036,"2324 EF GRIFFIN RD, BARTOW,FL,33830",SPESSARD HOLLAND ELEMENTARY,27.951714,-81.870778,250,Freedom Fresh,,Normal Geofence,
258015444,600 N Hays St FT worth 76102,Spiral Pipe Of Texas,32.765554,-97.325589,250,,,Normal Geofence,
258015037,"1500 MEADOWLARK DR, DELTONA,FL,32725",SPIRIT ELEMENTARY SCHOOL,28.905551,-81.243859,250,Freedom Fresh,,Normal Geofence,
258015038,"321 DR JA WILTSHIRE AV E, LAKE WALES,FL,33853",SPOOK HILL ELEMENTARY,27.910601,-81.583842,250,Freedom Fresh,,Normal Geofence,
258015039,"8538 EAGLE PALM DR, RIVERVIEW,FL,33578",SPOTO HIGH SCHOOL,27.884385,-82.353726,250,Freedom Fresh,,Normal Geofence,
258015040,"4440 SPRING CREEK RD, PAISLEY, FL, 32767",SPRING CREEK CHARTER,28.995487,-81.540832,250,,Driver License Required   Call front office upon delivery,Normal Geofence,
258015041,"1105 SARAH LEE LANE, OCOEE,FL,34761",SPRING LAKE ELEM - OCOEE,28.587745,-81.52476,250,Freedom Fresh,,Normal Geofence,
258015042,"695 ORANGE AVE, ALTAMONTE SPRINGS,FL,32714",SPRING LAKE ELEMENTARY - ALTAMONTE,28.660703,-81.409386,250,Freedom Fresh,,Normal Geofence,
258015043,"3208 NESMITH RD, PLANT CITY,FL,33566",SPRINGHEAD,27.973695,-82.071337,250,Freedom Fresh,,Normal Geofence,
258015445,"5190 Preston Rd, Frisco, TX 75034",Sprouts-105,33.121466,-96.804822,250,,,Normal Geofence,
258015044,"642 TAYLOR RD, PORT ORANGE,FL,32127",SPRUCE CREEK ELEMENTARY SCHOOL,29.105097,-81.004718,250,Freedom Fresh,,Normal Geofence,
258015045,"801 TAYLOR RD, PORT ORANGE,FL,32127",SPRUCE CREEK HIGH SCHOOL,29.109874,-81.016801,250,Freedom Fresh,,Normal Geofence,
258015046,"801 Taylor Rd, Port Orange, FL 32127",SPRUCE CREEK HS,29.106872,-81.017882,250,,,Normal Geofence,
258015047,"1401 N GOVERNOR ST, TAMPA,FL,33602",ST PETER CLAVER CATHOLIC,27.956598,-82.45336,250,Freedom Fresh,,Normal Geofence,
258015048,"2501 5TH AVE N, ST PETERSBURG,FL,33713",ST PETERSBURG HIGH,27.778156,-82.668242,250,Freedom Fresh,,Normal Geofence,
258015049,"2500 CANOE CREEK RD, ST CLOUD,FL,34769",ST. CLOUD CHRISTIAN PREPARATORY SCH,28.227386,-81.294161,250,Freedom Fresh,,Normal Geofence,
258015050,"2701 BUDINGER AVE, ST CLOUD,FL,34769",ST. CLOUD ELEMENTARY SCHOOL,28.233579,-81.299757,250,Freedom Fresh,,Normal Geofence,
258015051,"2000 BULLDOG LANE, ST CLOUD,FL,34769",ST. CLOUD HIGH SCHOOL,28.240438,-81.279852,250,Freedom Fresh,,Normal Geofence,
258015052,"1975 S MICHIGAN AVE, KISSIMMEE,FL,34744",ST. CLOUD MIDDLE SCHOOL,28.308836,-81.391317,250,Freedom Fresh,,Normal Geofence,
258015053,"3101 PROGRESS LN, ST CLOUD,FL,34772",ST. CLOUD PREPARATORY ACADEMY,28.22867,-81.303058,250,Freedom Fresh,,Normal Geofence,
258015054,"730 SOUTH PARSONS AVE, DELAND,FL,32720",STARKE ELEMENTARY SCHOOL,29.015538,-81.308723,250,Freedom Fresh,,Normal Geofence,
258015055,"9300 86TH AVE N, SEMENOLE,FL,33777",STARKEY ELEMENTARY,27.849681,-82.767832,250,Freedom Fresh,,Normal Geofence,
258015056,"12200 LAKE BLANCHE DR, ODESSA,FL,33556",STARKEY RANCH K-8,28.202303,-82.615289,250,Freedom Fresh,,Normal Geofence,
258015057,"5575 W LUTZ LAKE FERN RD, LUTZ,FL,33558",STEINBRENNER HIGH,28.158398,-82.534438,250,Freedom Fresh,,Normal Geofence,
258015058,"1800 Alafaya Woods Blvd, Oviedo, FL 32765",STENSTROM ELEMENTARY,28.654085,-81.190674,250,,,Normal Geofence,
258015059,"905 Eagle Cir S, Casselberry, FL 32707",STERLING PARK ELEMENTARY,28.652081,-81.305197,250,,,Normal Geofence,
258015060,"7905 15TH AVE NW, BRADENTON,FL,34209",STEWART ELEMENTARY,27.511426,-82.64177,250,Freedom Fresh,,Normal Geofence,
258015061,"1125 SPRUCE ST, TAMPA,FL,33607",STEWART MIDDLE SCHOOL,27.959527,-82.471531,250,Freedom Fresh,,Normal Geofence,
258015062,"15200 STONEYBROOK BLVD, ORLANDO,FL,32828",STONE LAKES ELEM,28.511124,-81.162892,250,Freedom Fresh,,Normal Geofence,
258015063,"1101 E UNIVERSITY BLVD, MELBOURNE,FL,32901",STONE MIDDLE,28.062814,-80.603634,250,Freedom Fresh,,Normal Geofence,
258015065,"4691 GALLAGHER RD, DOVER,FL,33527",STRAWBERRY CREST HIGH SCHOOL,28.023093,-82.236277,250,Freedom Fresh,,Normal Geofence,
258015066,"1101 CHARLES ST, PORT ORANGE,FL,32129",SUGAR MILL ELEMENTARY SCHOOL,29.147828,-81.001013,250,Freedom Fresh,,Normal Geofence,
258015067,"3801 59TH ST WEST, BRADENTON,FL,34209",SUGG MIDDLE SCHOOL,27.468805,-82.618967,250,Freedom Fresh,,Normal Geofence,
258015068,"8412 13TH ST, TAMPA,FL,33604",SULPHUR SPRINGS,28.026988,-82.446552,250,Freedom Fresh,,Normal Geofence,
258015069,"11990 BIG BEND RD, RIVERVIEW,FL,33569",SUMMERFIELD,27.803357,-82.289547,250,Freedom Fresh,,Normal Geofence,
258015070,"11050 FAIRWAY MEADOW DR, RIVERVIEW,FL,33579",SUMMERFIELD CROSSINGS,27.799877,-82.322989,250,Freedom Fresh,,Normal Geofence,
258015072,"10650 COUNTY RD 672, RIVERVIEW,FL,33579",SUMNER HIGH SCHOOL,27.771005,-82.327069,250,Freedom Fresh,,Normal Geofence,
258015446,"1030 W Arkansas Ln, Arlington, TX 76013",SUMO RAMEN,32.705421,-97.119264,250,,,Normal Geofence,
258015073,"9101 RANDALL PARK BLVD, ORLANDO,FL,32832",SUN BLAZE ELEM,28.434441,-81.234455,250,Freedom Fresh,,Normal Geofence,
258015075,"4515 PONCE DE LEON BLVD, SEBRING,FL,33872",SUN 'N LAKE ELEM SCHOOL,27.537527,-81.514038,250,Freedom Fresh,,Normal Geofence,
258015077,"3023 SUNLAKE BLVD, LAND O'LAKES,FL,34638",SUNLAKE HIGH SCHOOL,28.201213,-82.509869,250,Freedom Fresh,,Normal Geofence,
258015078,"4815 SUNRAY DR, HOLIDAY,FL,34690",SUNRAY ELEMENTARY SCHOOL,28.198852,-82.735924,250,Freedom Fresh,,Normal Geofence,
258015081,"MARALOMA BLVD, PALM BAY,FL,32909",SUNRISE ELEM - PALM BAY,27.906442,-80.630651,250,Freedom Fresh,,Normal Geofence,
258015083,"3155 PHONETIA DR, DELTONA,FL,32738",SUNRISE ELEMENTARY SCHOOL -  Deltona,28.881267,-81.176103,250,Freedom Fresh,,Normal Geofence,
258015084,"1925 HAM BROWN RD, KISSIMMEE,FL,34746",SUNRISE ELEMENTARY SCHOOL - Kissimmee,28.248101,-81.460513,250,Freedom Fresh,,Normal Geofence,
261164120,"1347 Gulf Rd, Tarpon Springs, FL 34689, USA",Sunset Hills Elementary,28.143912,-82.775457,250,,,Normal Geofence,
258015086,"12050 OVERST RD, WINDERMERE,FL,34787",SUNSET PARK ELEM,28.45955,-81.559732,250,Freedom Fresh,,Normal Geofence,
258015087,"13225 INTERNATIONAL DR, ORLANDO,FL,32821",SUNSHINE ELEMENTARY SCHOOL,28.377456,-81.486682,250,Freedom Fresh,,Normal Geofence,
258015088,"900 Jordan Blass Dr, Melbourne, FL 32940",SUNTREE ELEMENTARY,28.214662,-80.678304,250,,,Normal Geofence,
258015089,"475 CASSIA BOULEVARD, SATELLITE BEACH,FL,32937",SURFSIDE ELEMENTARY,28.17123,-80.602315,250,Freedom Fresh,,Normal Geofence,
258015447,"803 W PARK ROW DR ARLINGTON, TX 76013",SUSHI & RAMEN JP REST.,32.721665,-97.116044,250,,,Normal Geofence,
258015449,"3052 Old Denton Rd ste 100, Carrollton, TX 75007",SUSHI KADAN JBHH,32.998354,-96.909235,250,,,Normal Geofence,
258015450,"1910 N Stonebridge Dr, McKinney, TX 75071",SUSHI KOSHI JAPAN KOREAN,33.217686,-96.720968,250,,,Normal Geofence,
258015451,"2680 Old Denton Rd #140, Carrollton, TX 75007",SUSHI KUSHI,32.987239,-96.909029,250,,,Normal Geofence,
258015452,"3625 The Star Blvd ste 315, Frisco, TX 75034",SUSHI MARQUEE,33.10805,-96.82839,250,,,Normal Geofence,
258015453,"541 W McDermott Dr, Allen, TX 75013",SUSHI MARU,33.100245,-96.675945,250,,,Normal Geofence,
258015454,"12275 University Dr, Frisco, TX 75035",SUSHI NUNU,33.217451,-96.769317,250,,,Normal Geofence,
258015455,"841 N Tarrant Pkwy, Keller, TX 76248",SUSHI RIVER HUNG MU,32.899648,-97.23724,250,,,Normal Geofence,
258015456,"4727 Frankford Rd #313, Dallas, TX 75287",SUSHI ROBATA,32.999423,-96.827228,250,,,Normal Geofence,
